Date.Time,Year,Month,Day,Time,Temperature.in.Celsius,Dew.Point.Temperature.in.Celsius,Relative Humidity.in.Percent,Humidex.in.Celsius,Hour
2017/1/12 12:00,2017,1,12,12:00,0.4,-5.7,64,NA,12
2017/1/12 13:00,2017,1,12,13:00,1.2,-4.2,68,NA,13
2017/1/12 14:00,2017,1,12,14:00,1,-4.3,67,NA,14
2017/1/12 15:00,2017,1,12,15:00,0.9,-4,70,NA,15
2017/1/12 16:00,2017,1,12,16:00,0.5,-3.8,73,NA,16
2017/1/12 17:00,2017,1,12,17:00,-0.6,-3.8,79,NA,17
2017/1/12 18:00,2017,1,12,18:00,-0.8,-3.2,84,NA,18
2017/1/12 19:00,2017,1,12,19:00,-1.3,-3.9,82,NA,19
2017/1/12 20:00,2017,1,12,20:00,-1,-4.3,79,NA,20
2017/1/12 21:00,2017,1,12,21:00,-1.2,-4.9,76,NA,21
2017/1/12 22:00,2017,1,12,22:00,-1.3,-4.7,78,NA,22
2017/1/12 23:00,2017,1,12,23:00,-2.1,-4.6,83,NA,23
2017/1/13 0:00,2017,1,13,0:00,-2.3,-4.8,83,NA,0
2017/1/13 1:00,2017,1,13,1:00,-2.8,-4.8,86,NA,1
2017/1/13 2:00,2017,1,13,2:00,-2.6,-5.1,83,NA,2
2017/1/13 3:00,2017,1,13,3:00,-2.4,-4.8,84,NA,3
2017/1/13 4:00,2017,1,13,4:00,-2.5,-5,84,NA,4
2017/1/13 5:00,2017,1,13,5:00,-2.9,-5.2,84,NA,5
2017/1/13 6:00,2017,1,13,6:00,-1.6,-3.8,86,NA,6
2017/1/13 7:00,2017,1,13,7:00,-1.9,-4.2,84,NA,7
2017/1/13 8:00,2017,1,13,8:00,-2,-4,86,NA,8
2017/1/13 9:00,2017,1,13,9:00,-1.6,-3.9,84,NA,9
2017/1/13 10:00,2017,1,13,10:00,-0.9,-3.8,81,NA,10
2017/1/13 11:00,2017,1,13,11:00,0.1,-3.2,78,NA,11
2017/1/13 12:00,2017,1,13,12:00,1,-4,69,NA,12
2017/1/13 13:00,2017,1,13,13:00,0.9,-3.7,71,NA,13
2017/1/13 14:00,2017,1,13,14:00,0.9,-3.6,72,NA,14
2017/1/13 15:00,2017,1,13,15:00,1.3,-3.6,69,NA,15
2017/1/13 16:00,2017,1,13,16:00,1.2,-4.1,68,NA,16
2017/1/13 17:00,2017,1,13,17:00,0.7,-3.6,73,NA,17
2017/1/13 18:00,2017,1,13,18:00,0.6,-3.3,75,NA,18
2017/1/13 19:00,2017,1,13,19:00,0.5,-2.8,78,NA,19
2017/1/13 20:00,2017,1,13,20:00,1.2,-1.5,82,NA,20
2017/1/13 21:00,2017,1,13,21:00,1.1,-2.4,78,NA,21
2017/1/13 22:00,2017,1,13,22:00,0.8,-2.9,76,NA,22
2017/1/13 23:00,2017,1,13,23:00,0.4,-2.2,83,NA,23
2017/1/14 0:00,2017,1,14,0:00,-0.9,-2.5,89,NA,0
2017/1/14 1:00,2017,1,14,1:00,-1.6,-2.9,91,NA,1
2017/1/14 2:00,2017,1,14,2:00,-0.2,-2.5,84,NA,2
2017/1/14 3:00,2017,1,14,3:00,-0.7,-2.5,88,NA,3
2017/1/14 4:00,2017,1,14,4:00,-1.7,-2.9,92,NA,4
2017/1/14 5:00,2017,1,14,5:00,-2,-2.8,95,NA,5
2017/1/14 6:00,2017,1,14,6:00,-0.7,-2,90,NA,6
2017/1/14 7:00,2017,1,14,7:00,-0.9,-2.2,91,NA,7
2017/1/14 8:00,2017,1,14,8:00,-1.2,-3,87,NA,8
2017/1/14 9:00,2017,1,14,9:00,0.6,-2.5,80,NA,9
2017/1/14 10:00,2017,1,14,10:00,0.8,-2.6,78,NA,10
2017/1/14 11:00,2017,1,14,11:00,1.9,-2.9,70,NA,11
2017/1/14 12:00,2017,1,14,12:00,3.5,-1.9,67,NA,12
2017/1/14 13:00,2017,1,14,13:00,3.4,-3.4,61,NA,13
2017/1/14 14:00,2017,1,14,14:00,3.8,-2.7,63,NA,14
2017/1/14 15:00,2017,1,14,15:00,3.6,-1.2,71,NA,15
2017/1/14 16:00,2017,1,14,16:00,2.9,-1.1,75,NA,16
2017/1/14 17:00,2017,1,14,17:00,1.7,-0.8,84,NA,17
2017/1/14 18:00,2017,1,14,18:00,0.8,-0.7,90,NA,18
2017/1/14 19:00,2017,1,14,19:00,1.1,-0.4,90,NA,19
2017/1/14 20:00,2017,1,14,20:00,2,0.4,89,NA,20
2017/1/14 21:00,2017,1,14,21:00,1.9,0.1,88,NA,21
2017/1/14 22:00,2017,1,14,22:00,1.4,-0.4,88,NA,22
2017/1/14 23:00,2017,1,14,23:00,1.5,-0.5,87,NA,23
2017/1/15 0:00,2017,1,15,0:00,1.3,-1.2,83,NA,0
2017/1/15 1:00,2017,1,15,1:00,1.4,-1,84,NA,1
2017/1/15 2:00,2017,1,15,2:00,1.2,-0.9,86,NA,2
2017/1/15 3:00,2017,1,15,3:00,1.9,-0.3,85,NA,3
2017/1/15 4:00,2017,1,15,4:00,1.2,-0.8,87,NA,4
2017/1/15 5:00,2017,1,15,5:00,2,-0.5,84,NA,5
2017/1/15 6:00,2017,1,15,6:00,1.9,-1.4,79,NA,6
2017/1/15 7:00,2017,1,15,7:00,1.5,-1.2,82,NA,7
2017/1/15 8:00,2017,1,15,8:00,1.6,-1.9,78,NA,8
2017/1/15 9:00,2017,1,15,9:00,2.2,-1.4,77,NA,9
2017/1/15 10:00,2017,1,15,10:00,2.8,-0.8,77,NA,10
2017/1/15 11:00,2017,1,15,11:00,3.3,-0.5,76,NA,11
2017/1/15 12:00,2017,1,15,12:00,4.4,-1.3,67,NA,12
2017/1/15 13:00,2017,1,15,13:00,4.3,-1.3,67,NA,13
2017/1/15 14:00,2017,1,15,14:00,4.1,0.4,77,NA,14
2017/1/15 15:00,2017,1,15,15:00,4.1,0.5,78,NA,15
2017/1/15 16:00,2017,1,15,16:00,3.3,0.5,82,NA,16
2017/1/15 17:00,2017,1,15,17:00,2.7,0.8,87,NA,17
2017/1/15 18:00,2017,1,15,18:00,4.3,1.4,81,NA,18
2017/1/15 19:00,2017,1,15,19:00,4.4,0.6,76,NA,19
2017/1/15 20:00,2017,1,15,20:00,3.6,0.8,82,NA,20
2017/1/15 21:00,2017,1,15,21:00,3.4,1.1,85,NA,21
2017/1/15 22:00,2017,1,15,22:00,2.5,0.2,85,NA,22
2017/1/15 23:00,2017,1,15,23:00,3.3,0.8,84,NA,23
2017/1/16 0:00,2017,1,16,0:00,3,0.6,84,NA,0
2017/1/16 1:00,2017,1,16,1:00,3.4,1.2,86,NA,1
2017/1/16 2:00,2017,1,16,2:00,2.5,0.5,87,NA,2
2017/1/16 3:00,2017,1,16,3:00,3.6,1.1,84,NA,3
2017/1/16 4:00,2017,1,16,4:00,3.5,0.8,82,NA,4
2017/1/16 5:00,2017,1,16,5:00,2.9,0.4,84,NA,5
2017/1/16 6:00,2017,1,16,6:00,2.8,0.6,86,NA,6
2017/1/16 7:00,2017,1,16,7:00,4,1.8,86,NA,7
2017/1/16 8:00,2017,1,16,8:00,4,0.9,81,NA,8
2017/1/16 9:00,2017,1,16,9:00,4.2,0.7,78,NA,9
2017/1/16 10:00,2017,1,16,10:00,4.4,0.9,78,NA,10
2017/1/16 11:00,2017,1,16,11:00,5.1,1.4,77,NA,11
2017/1/16 12:00,2017,1,16,12:00,5.3,1.4,76,NA,12
2017/1/16 13:00,2017,1,16,13:00,5.6,2.5,80,NA,13
2017/1/16 14:00,2017,1,16,14:00,5.6,2.6,81,NA,14
2017/1/16 15:00,2017,1,16,15:00,5.5,2.4,80,NA,15
2017/1/16 16:00,2017,1,16,16:00,5.3,2.9,85,NA,16
2017/1/16 17:00,2017,1,16,17:00,6.4,2.9,78,NA,17
2017/1/16 18:00,2017,1,16,18:00,4.6,3.5,93,NA,18
2017/1/16 19:00,2017,1,16,19:00,6,5.3,95,NA,19
2017/1/16 20:00,2017,1,16,20:00,6.3,5.5,95,NA,20
2017/1/16 21:00,2017,1,16,21:00,6.4,5.7,95,NA,21
2017/1/16 22:00,2017,1,16,22:00,6.7,5.5,92,NA,22
2017/1/16 23:00,2017,1,16,23:00,6.8,5.5,92,NA,23
2017/1/17 0:00,2017,1,17,0:00,7.1,5.6,90,NA,0
2017/1/17 1:00,2017,1,17,1:00,7.3,5.5,88,NA,1
2017/1/17 2:00,2017,1,17,2:00,7,5.4,90,NA,2
2017/1/17 3:00,2017,1,17,3:00,7.1,5.5,90,NA,3
2017/1/17 4:00,2017,1,17,4:00,7.4,5.4,87,NA,4
2017/1/17 5:00,2017,1,17,5:00,7,5.2,88,NA,5
2017/1/17 6:00,2017,1,17,6:00,7.6,5,84,NA,6
2017/1/17 7:00,2017,1,17,7:00,8.3,5.1,80,NA,7
2017/1/17 8:00,2017,1,17,8:00,8.5,5.4,81,NA,8
2017/1/17 9:00,2017,1,17,9:00,7.4,6,91,NA,9
2017/1/17 10:00,2017,1,17,10:00,8.5,6.9,89,NA,10
2017/1/17 11:00,2017,1,17,11:00,7.6,6.4,92,NA,11
2017/1/17 12:00,2017,1,17,12:00,7.6,6.4,92,NA,12
2017/1/17 13:00,2017,1,17,13:00,8.5,6.8,89,NA,13
2017/1/17 14:00,2017,1,17,14:00,7.7,6.7,93,NA,14
2017/1/17 15:00,2017,1,17,15:00,7.9,7.3,96,NA,15
2017/1/17 16:00,2017,1,17,16:00,8.3,7.3,94,NA,16
2017/1/17 17:00,2017,1,17,17:00,7.4,6.9,96,NA,17
2017/1/17 18:00,2017,1,17,18:00,7.8,7.3,97,NA,18
2017/1/17 19:00,2017,1,17,19:00,8.6,8.1,97,NA,19
2017/1/17 20:00,2017,1,17,20:00,8.5,7.9,96,NA,20
2017/1/17 21:00,2017,1,17,21:00,8.8,7.7,93,NA,21
2017/1/17 22:00,2017,1,17,22:00,8.8,7.6,92,NA,22
2017/1/17 23:00,2017,1,17,23:00,8.9,7.5,91,NA,23
2017/1/18 0:00,2017,1,18,0:00,9,7.4,90,NA,0
2017/1/18 1:00,2017,1,18,1:00,9,7.7,92,NA,1
2017/1/18 2:00,2017,1,18,2:00,8.8,7.7,92,NA,2
2017/1/18 3:00,2017,1,18,3:00,8.6,7.9,95,NA,3
2017/1/18 4:00,2017,1,18,4:00,8.4,7.9,97,NA,4
2017/1/18 5:00,2017,1,18,5:00,8.5,8,96,NA,5
2017/1/18 6:00,2017,1,18,6:00,8.3,7.8,97,NA,6
2017/1/18 7:00,2017,1,18,7:00,7.8,7.4,97,NA,7
2017/1/18 8:00,2017,1,18,8:00,7.9,7.5,98,NA,8
2017/1/18 9:00,2017,1,18,9:00,8.1,7.8,98,NA,9
2017/1/18 10:00,2017,1,18,10:00,8.7,8,95,NA,10
2017/1/18 11:00,2017,1,18,11:00,9,7.9,93,NA,11
2017/1/18 12:00,2017,1,18,12:00,8.9,7.7,92,NA,12
2017/1/18 13:00,2017,1,18,13:00,10.1,9,93,NA,13
2017/1/18 14:00,2017,1,18,14:00,9.5,8.8,95,NA,14
2017/1/18 15:00,2017,1,18,15:00,10.6,9.1,91,NA,15
2017/1/18 16:00,2017,1,18,16:00,9.4,8,91,NA,16
2017/1/18 17:00,2017,1,18,17:00,9.3,8.2,93,NA,17
2017/1/18 18:00,2017,1,18,18:00,9.9,8.8,93,NA,18
2017/1/18 19:00,2017,1,18,19:00,8.8,7.9,94,NA,19
2017/1/18 20:00,2017,1,18,20:00,8.3,7.7,96,NA,20
2017/1/18 21:00,2017,1,18,21:00,8.6,8.1,97,NA,21
2017/1/18 22:00,2017,1,18,22:00,7.8,7.3,97,NA,22
2017/1/18 23:00,2017,1,18,23:00,8.2,7.8,97,NA,23
2017/1/19 0:00,2017,1,19,0:00,8.2,7.7,97,NA,0
2017/1/19 1:00,2017,1,19,1:00,8,7.1,94,NA,1
2017/1/19 2:00,2017,1,19,2:00,7.4,6.7,95,NA,2
2017/1/19 3:00,2017,1,19,3:00,7.2,6.7,97,NA,3
2017/1/19 4:00,2017,1,19,4:00,7.3,6.8,97,NA,4
2017/1/19 5:00,2017,1,19,5:00,7.3,6.7,96,NA,5
2017/1/19 6:00,2017,1,19,6:00,7.3,6.4,94,NA,6
2017/1/19 7:00,2017,1,19,7:00,7.1,6.3,95,NA,7
2017/1/19 8:00,2017,1,19,8:00,7.3,6.3,94,NA,8
2017/1/19 9:00,2017,1,19,9:00,7.5,6.3,93,NA,9
2017/1/19 10:00,2017,1,19,10:00,7.6,6.3,92,NA,10
2017/1/19 11:00,2017,1,19,11:00,7.6,6.5,93,NA,11
2017/1/19 12:00,2017,1,19,12:00,7.4,6.4,93,NA,12
2017/1/19 13:00,2017,1,19,13:00,7.4,6.5,94,NA,13
2017/1/19 14:00,2017,1,19,14:00,7.5,6.4,93,NA,14
2017/1/19 15:00,2017,1,19,15:00,7.4,6.3,93,NA,15
2017/1/19 16:00,2017,1,19,16:00,7.1,6.1,94,NA,16
2017/1/19 17:00,2017,1,19,17:00,6.6,6,96,NA,17
2017/1/19 18:00,2017,1,19,18:00,6.6,6.1,97,NA,18
2017/1/19 19:00,2017,1,19,19:00,6.7,6.2,97,NA,19
2017/1/19 20:00,2017,1,19,20:00,6.5,6,97,NA,20
2017/1/19 21:00,2017,1,19,21:00,6.6,5.9,95,NA,21
2017/1/19 22:00,2017,1,19,22:00,6.7,5.8,94,NA,22
2017/1/19 23:00,2017,1,19,23:00,6.6,5.7,94,NA,23
2017/1/20 0:00,2017,1,20,0:00,6.5,5.5,94,NA,0
2017/1/20 1:00,2017,1,20,1:00,6.4,5.4,94,NA,1
2017/1/20 2:00,2017,1,20,2:00,6.5,5.5,93,NA,2
2017/1/20 3:00,2017,1,20,3:00,5.9,5,94,NA,3
2017/1/20 4:00,2017,1,20,4:00,5.8,4.7,93,NA,4
2017/1/20 5:00,2017,1,20,5:00,5.7,4.5,92,NA,5
2017/1/20 6:00,2017,1,20,6:00,6.2,4.1,86,NA,6
2017/1/20 7:00,2017,1,20,7:00,6.3,3.8,84,NA,7
2017/1/20 8:00,2017,1,20,8:00,6.3,3.8,84,NA,8
2017/1/20 9:00,2017,1,20,9:00,5.3,3.8,90,NA,9
2017/1/20 10:00,2017,1,20,10:00,6.3,4.3,87,NA,10
2017/1/20 11:00,2017,1,20,11:00,6.1,3.9,86,NA,11
2017/1/20 12:00,2017,1,20,12:00,7.5,4.1,79,NA,12
2017/1/20 13:00,2017,1,20,13:00,6.9,4.4,84,NA,13
2017/1/20 14:00,2017,1,20,14:00,7.9,4.2,78,NA,14
2017/1/20 15:00,2017,1,20,15:00,8,4.2,77,NA,15
2017/1/20 16:00,2017,1,20,16:00,7,4.1,82,NA,16
2017/1/20 17:00,2017,1,20,17:00,6.4,4.5,88,NA,17
2017/1/20 18:00,2017,1,20,18:00,6.3,4.7,89,NA,18
2017/1/20 19:00,2017,1,20,19:00,6,4.7,91,NA,19
2017/1/20 20:00,2017,1,20,20:00,5.9,4.6,91,NA,20
2017/1/20 21:00,2017,1,20,21:00,5.8,4.2,90,NA,21
2017/1/20 22:00,2017,1,20,22:00,6.1,3.6,84,NA,22
2017/1/20 23:00,2017,1,20,23:00,5.8,3.5,85,NA,23
2017/1/21 0:00,2017,1,21,0:00,6.1,3.5,83,NA,0
2017/1/21 1:00,2017,1,21,1:00,5.7,4.1,89,NA,1
2017/1/21 2:00,2017,1,21,2:00,5.4,3.9,90,NA,2
2017/1/21 3:00,2017,1,21,3:00,5.8,4.4,90,NA,3
2017/1/21 4:00,2017,1,21,4:00,5.6,4.4,92,NA,4
2017/1/21 5:00,2017,1,21,5:00,5.6,4.6,93,NA,5
2017/1/21 6:00,2017,1,21,6:00,5.7,4.7,93,NA,6
2017/1/21 7:00,2017,1,21,7:00,5.8,4.7,93,NA,7
2017/1/21 8:00,2017,1,21,8:00,5.9,4.9,93,NA,8
2017/1/21 9:00,2017,1,21,9:00,6.2,4.7,90,NA,9
2017/1/21 10:00,2017,1,21,10:00,6.6,5.2,90,NA,10
2017/1/21 11:00,2017,1,21,11:00,7.9,5.9,87,NA,11
2017/1/21 12:00,2017,1,21,12:00,9.5,5.9,78,NA,12
2017/1/21 13:00,2017,1,21,13:00,10,5.5,73,NA,13
2017/1/21 14:00,2017,1,21,14:00,9.7,5.1,73,NA,14
2017/1/21 15:00,2017,1,21,15:00,8.7,5.9,82,NA,15
2017/1/21 16:00,2017,1,21,16:00,8.5,5.9,83,NA,16
2017/1/21 17:00,2017,1,21,17:00,7.7,5.7,87,NA,17
2017/1/21 18:00,2017,1,21,18:00,7.4,4.9,84,NA,18
2017/1/21 19:00,2017,1,21,19:00,6.9,4.7,86,NA,19
2017/1/21 20:00,2017,1,21,20:00,7.2,4.7,84,NA,20
2017/1/21 21:00,2017,1,21,21:00,7.5,4.8,83,NA,21
2017/1/21 22:00,2017,1,21,22:00,7.1,4.3,82,NA,22
2017/1/21 23:00,2017,1,21,23:00,6.9,5,88,NA,23
2017/1/22 0:00,2017,1,22,0:00,6.9,4.6,85,NA,0
2017/1/22 1:00,2017,1,22,1:00,6.9,4.5,85,NA,1
2017/1/22 2:00,2017,1,22,2:00,6.3,4.3,87,NA,2
2017/1/22 3:00,2017,1,22,3:00,6.7,4.6,86,NA,3
2017/1/22 4:00,2017,1,22,4:00,6.4,4.6,88,NA,4
2017/1/22 5:00,2017,1,22,5:00,6.1,4.6,90,NA,5
2017/1/22 6:00,2017,1,22,6:00,5.9,4.1,88,NA,6
2017/1/22 7:00,2017,1,22,7:00,6.7,3.4,80,NA,7
2017/1/22 8:00,2017,1,22,8:00,5.3,3.6,89,NA,8
2017/1/22 9:00,2017,1,22,9:00,5,3.5,90,NA,9
2017/1/22 10:00,2017,1,22,10:00,5.6,3.8,88,NA,10
2017/1/22 11:00,2017,1,22,11:00,6.1,4,86,NA,11
2017/1/22 12:00,2017,1,22,12:00,6.2,4.3,87,NA,12
2017/1/22 13:00,2017,1,22,13:00,6.1,4.7,91,NA,13
2017/1/22 14:00,2017,1,22,14:00,5.9,4.1,88,NA,14
2017/1/22 15:00,2017,1,22,15:00,5.9,4.3,89,NA,15
2017/1/22 16:00,2017,1,22,16:00,6,4.3,88,NA,16
2017/1/22 17:00,2017,1,22,17:00,5.6,4.4,92,NA,17
2017/1/22 18:00,2017,1,22,18:00,5.5,4.2,91,NA,18
2017/1/22 19:00,2017,1,22,19:00,5.4,4.1,91,NA,19
2017/1/22 20:00,2017,1,22,20:00,5.4,4,91,NA,20
2017/1/22 21:00,2017,1,22,21:00,5,3.7,91,NA,21
2017/1/22 22:00,2017,1,22,22:00,5.2,3.5,89,NA,22
2017/1/22 23:00,2017,1,22,23:00,5.4,3.2,85,NA,23
2017/1/23 0:00,2017,1,23,0:00,5.4,2.7,83,NA,0
2017/1/23 1:00,2017,1,23,1:00,5.2,2.4,82,NA,1
2017/1/23 2:00,2017,1,23,2:00,5.2,1.9,79,NA,2
2017/1/23 3:00,2017,1,23,3:00,2.1,1,92,NA,3
2017/1/23 4:00,2017,1,23,4:00,3.3,1.5,88,NA,4
2017/1/23 5:00,2017,1,23,5:00,2.7,1.4,91,NA,5
2017/1/23 6:00,2017,1,23,6:00,2,1.2,95,NA,6
2017/1/23 7:00,2017,1,23,7:00,1.3,0.6,95,NA,7
2017/1/23 8:00,2017,1,23,8:00,2.5,2.1,97,NA,8
2017/1/23 9:00,2017,1,23,9:00,5.8,3.3,83,NA,9
2017/1/23 10:00,2017,1,23,10:00,6.7,2.9,77,NA,10
2017/1/23 11:00,2017,1,23,11:00,6.2,2.1,75,NA,11
2017/1/23 12:00,2017,1,23,12:00,6.3,2.1,74,NA,12
2017/1/23 13:00,2017,1,23,13:00,6.9,2.3,72,NA,13
2017/1/23 14:00,2017,1,23,14:00,6.8,2.5,74,NA,14
2017/1/23 15:00,2017,1,23,15:00,7,3.3,78,NA,15
2017/1/23 16:00,2017,1,23,16:00,6.6,3.6,81,NA,16
2017/1/23 17:00,2017,1,23,17:00,5.5,3.7,89,NA,17
2017/1/23 18:00,2017,1,23,18:00,3.9,2.4,90,NA,18
2017/1/23 19:00,2017,1,23,19:00,5,3.5,90,NA,19
2017/1/23 20:00,2017,1,23,20:00,4.4,2.7,89,NA,20
2017/1/23 21:00,2017,1,23,21:00,3.1,1.6,90,NA,21
2017/1/23 22:00,2017,1,23,22:00,2.2,0.9,91,NA,22
2017/1/23 23:00,2017,1,23,23:00,3.1,2.1,93,NA,23
2017/1/24 0:00,2017,1,24,0:00,3.3,2.2,93,NA,0
2017/1/24 1:00,2017,1,24,1:00,3.1,2,93,NA,1
2017/1/24 2:00,2017,1,24,2:00,1.7,1,95,NA,2
2017/1/24 3:00,2017,1,24,3:00,0.8,0.1,95,NA,3
2017/1/24 4:00,2017,1,24,4:00,2.5,1.7,95,NA,4
2017/1/24 5:00,2017,1,24,5:00,3.3,2.5,94,NA,5
2017/1/24 6:00,2017,1,24,6:00,3.5,2.3,92,NA,6
2017/1/24 7:00,2017,1,24,7:00,3.7,2.4,91,NA,7
2017/1/24 8:00,2017,1,24,8:00,3.9,2.4,90,NA,8
2017/1/24 9:00,2017,1,24,9:00,4,2.5,90,NA,9
2017/1/24 10:00,2017,1,24,10:00,4.2,2.4,88,NA,10
2017/1/24 11:00,2017,1,24,11:00,4.3,2.2,86,NA,11
2017/1/24 12:00,2017,1,24,12:00,4.7,2.3,84,NA,12
2017/1/24 13:00,2017,1,24,13:00,5.5,2.5,81,NA,13
2017/1/24 14:00,2017,1,24,14:00,5.6,2.4,80,NA,14
2017/1/24 15:00,2017,1,24,15:00,5.7,2.6,80,NA,15
2017/1/24 16:00,2017,1,24,16:00,5.7,2.7,81,NA,16
2017/1/24 17:00,2017,1,24,17:00,4.8,2.8,87,NA,17
2017/1/24 18:00,2017,1,24,18:00,4.7,3.1,89,NA,18
2017/1/24 19:00,2017,1,24,19:00,4.6,3,90,NA,19
2017/1/24 20:00,2017,1,24,20:00,5,3.4,90,NA,20
2017/1/24 21:00,2017,1,24,21:00,5,3.4,89,NA,21
2017/1/24 22:00,2017,1,24,22:00,5,3.3,88,NA,22
2017/1/24 23:00,2017,1,24,23:00,4.8,3.1,89,NA,23
2017/1/25 0:00,2017,1,25,0:00,4.6,2.9,89,NA,0
2017/1/25 1:00,2017,1,25,1:00,4.4,2.9,90,NA,1
2017/1/25 2:00,2017,1,25,2:00,4.2,2.5,89,NA,2
2017/1/25 3:00,2017,1,25,3:00,4.4,3,91,NA,3
2017/1/25 4:00,2017,1,25,4:00,4.4,2.7,89,NA,4
2017/1/25 5:00,2017,1,25,5:00,4.3,2.4,88,NA,5
2017/1/25 6:00,2017,1,25,6:00,3.9,2.2,89,NA,6
2017/1/25 7:00,2017,1,25,7:00,3.8,1.9,87,NA,7
2017/1/25 8:00,2017,1,25,8:00,3.9,2.3,90,NA,8
2017/1/25 9:00,2017,1,25,9:00,4.5,2.9,89,NA,9
2017/1/25 10:00,2017,1,25,10:00,4.8,3.1,88,NA,10
2017/1/25 11:00,2017,1,25,11:00,5.3,2.8,84,NA,11
2017/1/25 12:00,2017,1,25,12:00,5.7,2.8,82,NA,12
2017/1/25 13:00,2017,1,25,13:00,5.9,2.7,80,NA,13
2017/1/25 14:00,2017,1,25,14:00,6.2,3.1,81,NA,14
2017/1/25 15:00,2017,1,25,15:00,6.1,2.8,80,NA,15
2017/1/25 16:00,2017,1,25,16:00,5.9,3.3,83,NA,16
2017/1/25 17:00,2017,1,25,17:00,6.1,3.1,81,NA,17
2017/1/25 18:00,2017,1,25,18:00,6.1,3.4,83,NA,18
2017/1/25 19:00,2017,1,25,19:00,5.6,2.9,83,NA,19
2017/1/25 20:00,2017,1,25,20:00,5.1,2.9,86,NA,20
2017/1/25 21:00,2017,1,25,21:00,5.2,3,86,NA,21
2017/1/25 22:00,2017,1,25,22:00,5,2.6,84,NA,22
2017/1/25 23:00,2017,1,25,23:00,4.7,2.4,85,NA,23
2017/1/26 0:00,2017,1,26,0:00,4,2,87,NA,0
2017/1/26 1:00,2017,1,26,1:00,3,1.6,90,NA,1
2017/1/26 2:00,2017,1,26,2:00,2.2,1,92,NA,2
2017/1/26 3:00,2017,1,26,3:00,2.9,2,94,NA,3
2017/1/26 4:00,2017,1,26,4:00,3.8,2.4,90,NA,4
2017/1/26 5:00,2017,1,26,5:00,3.8,2.7,92,NA,5
2017/1/26 6:00,2017,1,26,6:00,3.5,2.3,91,NA,6
2017/1/26 7:00,2017,1,26,7:00,3.7,2.3,90,NA,7
2017/1/26 8:00,2017,1,26,8:00,3.6,2.1,90,NA,8
2017/1/26 9:00,2017,1,26,9:00,5.6,3.2,85,NA,9
2017/1/26 10:00,2017,1,26,10:00,4.6,2.1,83,NA,10
2017/1/26 11:00,2017,1,26,11:00,5.2,2.1,80,NA,11
2017/1/26 12:00,2017,1,26,12:00,6,2.7,79,NA,12
2017/1/26 13:00,2017,1,26,13:00,8.2,3.4,72,NA,13
2017/1/26 14:00,2017,1,26,14:00,7,2.3,72,NA,14
2017/1/26 15:00,2017,1,26,15:00,6.7,2.5,75,NA,15
2017/1/26 16:00,2017,1,26,16:00,6,2.6,79,NA,16
2017/1/26 17:00,2017,1,26,17:00,5.1,2.5,84,NA,17
2017/1/26 18:00,2017,1,26,18:00,4.2,1.8,85,NA,18
2017/1/26 19:00,2017,1,26,19:00,5.4,2.9,84,NA,19
2017/1/26 20:00,2017,1,26,20:00,4.8,2.6,86,NA,20
2017/1/26 21:00,2017,1,26,21:00,4.5,2.5,87,NA,21
2017/1/26 22:00,2017,1,26,22:00,4.3,2.1,86,NA,22
2017/1/26 23:00,2017,1,26,23:00,4.4,2.3,86,NA,23
2017/1/27 0:00,2017,1,27,0:00,4.5,2.2,85,NA,0
2017/1/27 1:00,2017,1,27,1:00,4.5,2.6,87,NA,1
2017/1/27 2:00,2017,1,27,2:00,5,2.1,82,NA,2
2017/1/27 3:00,2017,1,27,3:00,5.3,2.5,82,NA,3
2017/1/27 4:00,2017,1,27,4:00,5.4,3.1,85,NA,4
2017/1/27 5:00,2017,1,27,5:00,5.5,3.1,85,NA,5
2017/1/27 6:00,2017,1,27,6:00,5.6,2.4,80,NA,6
2017/1/27 7:00,2017,1,27,7:00,5.4,2.7,83,NA,7
2017/1/27 8:00,2017,1,27,8:00,5.7,3.2,84,NA,8
2017/1/27 9:00,2017,1,27,9:00,6,3.4,84,NA,9
2017/1/27 10:00,2017,1,27,10:00,6.2,2.9,79,NA,10
2017/1/27 11:00,2017,1,27,11:00,7.2,3.7,79,NA,11
2017/1/27 12:00,2017,1,27,12:00,7.5,3.7,77,NA,12
2017/1/27 13:00,2017,1,27,13:00,8.1,4.4,78,NA,13
2017/1/27 14:00,2017,1,27,14:00,7.6,4.2,79,NA,14
2017/1/27 15:00,2017,1,27,15:00,7.7,3.4,74,NA,15
2017/1/27 16:00,2017,1,27,16:00,7.4,3.9,79,NA,16
2017/1/27 17:00,2017,1,27,17:00,6.8,3.2,78,NA,17
2017/1/27 18:00,2017,1,27,18:00,7.5,4.6,82,NA,18
2017/1/27 19:00,2017,1,27,19:00,7.3,4,79,NA,19
2017/1/27 20:00,2017,1,27,20:00,7.1,3,75,NA,20
2017/1/27 21:00,2017,1,27,21:00,6.8,3.9,81,NA,21
2017/1/27 22:00,2017,1,27,22:00,6.5,3.6,82,NA,22
2017/1/27 23:00,2017,1,27,23:00,6.1,3.4,83,NA,23
2017/1/28 0:00,2017,1,28,0:00,6.1,3.5,83,NA,0
2017/1/28 1:00,2017,1,28,1:00,6,2.8,80,NA,1
2017/1/28 2:00,2017,1,28,2:00,6.2,3.1,80,NA,2
2017/1/28 3:00,2017,1,28,3:00,4.3,2.5,88,NA,3
2017/1/28 4:00,2017,1,28,4:00,3.5,2.1,90,NA,4
