"Date.Time","Year","Month","Day","Time","Temperature.in.Celsius","Dew.Point.Temperature.in.Celsius","Relative.Humidity.in.Percent","Wind.Direction.in.Degrees","Wind.Speed.km.per.h","Visibility.in.km","Station.Pressure.in.kPa","Weather","Hour"
"2017-12-02 19:00:00",2017,12,2,"19:00",6.5,4.5,87,310,5,24.1,101.03,"Mostly Cloudy",19
"2017-12-02 20:00:00",2017,12,2,"20:00",6.2,4,86,330,9,24.1,101.06,"",20
"2017-12-02 21:00:00",2017,12,2,"21:00",5.9,3.5,85,340,13,24.1,101.12,"",21
"2017-12-02 22:00:00",2017,12,2,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-02 23:00:00",2017,12,2,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-03 00:00:00",2017,12,3,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-03 01:00:00",2017,12,3,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-03 02:00:00",2017,12,3,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-03 03:00:00",2017,12,3,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-03 04:00:00",2017,12,3,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-03 05:00:00",2017,12,3,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-03 06:00:00",2017,12,3,"06:00",4.6,0.7,76,10,6,24.1,101.72,"",6
"2017-12-03 07:00:00",2017,12,3,"07:00",4.6,-0.1,72,340,7,24.1,101.8,"Mostly Cloudy",7
"2017-12-03 08:00:00",2017,12,3,"08:00",3.8,0.5,79,360,11,24.1,101.88,"",8
"2017-12-03 09:00:00",2017,12,3,"09:00",4.4,0.3,74,10,7,24.1,101.98,"",9
"2017-12-03 10:00:00",2017,12,3,"10:00",5.3,-0.1,68,360,15,24.1,102.11,"Mostly Cloudy",10
"2017-12-03 11:00:00",2017,12,3,"11:00",5.5,0.1,68,360,6,24.1,102.19,"",11
"2017-12-03 12:00:00",2017,12,3,"12:00",5.9,0.6,69,360,8,24.1,102.28,"",12
"2017-12-03 13:00:00",2017,12,3,"13:00",6.3,0.8,68,360,1,24.1,102.29,"Mostly Cloudy",13
"2017-12-03 14:00:00",2017,12,3,"14:00",6.5,1,68,360,5,24.1,102.35,"",14
"2017-12-03 15:00:00",2017,12,3,"15:00",6.3,1.2,70,20,3,24.1,102.49,"",15
"2017-12-03 16:00:00",2017,12,3,"16:00",6.5,0.9,68,70,6,24.1,102.56,"Mostly Cloudy",16
"2017-12-03 17:00:00",2017,12,3,"17:00",5.9,1.5,73,0,1,24.1,102.59,"",17
"2017-12-03 18:00:00",2017,12,3,"18:00",5.4,2.2,80,10,5,24.1,102.66,"",18
"2017-12-03 19:00:00",2017,12,3,"19:00",5.3,2.6,83,10,6,24.1,102.73,"Mostly Cloudy",19
"2017-12-03 20:00:00",2017,12,3,"20:00",4.5,2.6,88,360,8,24.1,102.85,"",20
"2017-12-03 21:00:00",2017,12,3,"21:00",4.1,2.4,88,10,5,24.1,102.9,"",21
"2017-12-03 22:00:00",2017,12,3,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-03 23:00:00",2017,12,3,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-04 00:00:00",2017,12,4,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-04 01:00:00",2017,12,4,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-04 02:00:00",2017,12,4,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-04 03:00:00",2017,12,4,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-04 04:00:00",2017,12,4,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-04 05:00:00",2017,12,4,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-04 06:00:00",2017,12,4,"06:00",1.4,0.1,91,10,7,24.1,103.43,"",6
"2017-12-04 07:00:00",2017,12,4,"07:00",1.2,-0.2,91,10,7,24.1,103.46,"Mostly Cloudy",7
"2017-12-04 08:00:00",2017,12,4,"08:00",1.3,0,91,360,5,24.1,103.51,"",8
"2017-12-04 09:00:00",2017,12,4,"09:00",2.5,0.4,86,10,8,24.1,103.58,"",9
"2017-12-04 10:00:00",2017,12,4,"10:00",3.5,0.9,83,360,5,24.1,103.62,"Mostly Cloudy",10
"2017-12-04 11:00:00",2017,12,4,"11:00",5.4,1.4,76,10,5,24.1,103.59,"",11
"2017-12-04 12:00:00",2017,12,4,"12:00",5.9,1.5,73,100,4,24.1,103.6,"",12
"2017-12-04 13:00:00",2017,12,4,"13:00",5.9,0.8,70,40,5,24.1,103.59,"Mostly Cloudy",13
"2017-12-04 14:00:00",2017,12,4,"14:00",5.9,0.8,70,20,5,24.1,103.58,"",14
"2017-12-04 15:00:00",2017,12,4,"15:00",6,1.3,72,60,4,24.1,103.59,"",15
"2017-12-04 16:00:00",2017,12,4,"16:00",6,1.6,73,70,4,24.1,103.59,"Mostly Cloudy",16
"2017-12-04 17:00:00",2017,12,4,"17:00",5.8,1.8,76,350,5,24.1,103.59,"",17
"2017-12-04 18:00:00",2017,12,4,"18:00",4.5,1.8,83,350,5,24.1,103.6,"",18
"2017-12-04 19:00:00",2017,12,4,"19:00",3.9,2.1,88,360,7,24.1,103.58,"Mostly Cloudy",19
"2017-12-04 20:00:00",2017,12,4,"20:00",3.2,1.5,89,350,9,24.1,103.61,"",20
"2017-12-04 21:00:00",2017,12,4,"21:00",3.1,1.5,89,10,7,24.1,103.63,"",21
"2017-12-04 22:00:00",2017,12,4,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-04 23:00:00",2017,12,4,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-05 00:00:00",2017,12,5,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-05 01:00:00",2017,12,5,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-05 02:00:00",2017,12,5,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-05 03:00:00",2017,12,5,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-05 04:00:00",2017,12,5,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-05 05:00:00",2017,12,5,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-05 06:00:00",2017,12,5,"06:00",2.9,1.3,89,350,6,24.1,103.78,"",6
"2017-12-05 07:00:00",2017,12,5,"07:00",3.5,1.7,88,20,6,24.1,103.8,"Mostly Cloudy",7
"2017-12-05 08:00:00",2017,12,5,"08:00",2.8,1.4,91,350,5,16.1,103.82,"",8
"2017-12-05 09:00:00",2017,12,5,"09:00",3.4,1.8,89,360,3,16.1,103.86,"",9
"2017-12-05 10:00:00",2017,12,5,"10:00",4.5,2.5,87,360,3,16.1,103.91,"Mostly Cloudy",10
"2017-12-05 11:00:00",2017,12,5,"11:00",5.1,1.9,79,360,8,24.1,103.9,"",11
"2017-12-05 12:00:00",2017,12,5,"12:00",5.6,1.8,76,10,11,24.1,103.86,"",12
"2017-12-05 13:00:00",2017,12,5,"13:00",6,2,75,10,13,24.1,103.84,"Mainly Clear",13
"2017-12-05 14:00:00",2017,12,5,"14:00",6.2,2.2,75,30,14,24.1,103.79,"",14
"2017-12-05 15:00:00",2017,12,5,"15:00",6.2,2.5,77,40,10,24.1,103.79,"",15
"2017-12-05 16:00:00",2017,12,5,"16:00",6,2.4,78,10,7,24.1,103.8,"Mainly Clear",16
"2017-12-05 17:00:00",2017,12,5,"17:00",5.6,2.6,81,360,12,24.1,103.82,"",17
"2017-12-05 18:00:00",2017,12,5,"18:00",5,2.5,83,20,8,24.1,103.82,"",18
"2017-12-05 19:00:00",2017,12,5,"19:00",4.7,2.5,86,360,8,24.1,103.84,"Mainly Clear",19
"2017-12-05 20:00:00",2017,12,5,"20:00",4.3,2.5,88,10,10,24.1,103.85,"",20
"2017-12-05 21:00:00",2017,12,5,"21:00",4.3,2.4,87,360,9,24.1,103.87,"",21
"2017-12-05 22:00:00",2017,12,5,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-05 23:00:00",2017,12,5,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-06 00:00:00",2017,12,6,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-06 01:00:00",2017,12,6,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-06 02:00:00",2017,12,6,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-06 03:00:00",2017,12,6,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-06 04:00:00",2017,12,6,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-06 05:00:00",2017,12,6,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-06 06:00:00",2017,12,6,"06:00",4,1.5,84,30,9,24.1,103.84,"",6
"2017-12-06 07:00:00",2017,12,6,"07:00",4.1,1.6,84,40,6,24.1,103.86,"Mainly Clear",7
"2017-12-06 08:00:00",2017,12,6,"08:00",3.8,1.6,86,360,5,24.1,103.88,"",8
"2017-12-06 09:00:00",2017,12,6,"09:00",4.8,1.7,80,30,6,24.1,103.92,"",9
"2017-12-06 10:00:00",2017,12,6,"10:00",6,2.2,77,30,9,24.1,103.92,"Clear",10
"2017-12-06 11:00:00",2017,12,6,"11:00",7.2,2.9,74,30,10,24.1,103.9,"",11
"2017-12-06 12:00:00",2017,12,6,"12:00",7.9,2.9,71,360,12,24.1,103.85,"",12
"2017-12-06 13:00:00",2017,12,6,"13:00",8.2,2.9,69,10,10,24.1,103.78,"Clear",13
"2017-12-06 14:00:00",2017,12,6,"14:00",8.3,3.3,71,10,13,24.1,103.73,"",14
"2017-12-06 15:00:00",2017,12,6,"15:00",8.3,3.1,69,10,14,24.1,103.69,"",15
"2017-12-06 16:00:00",2017,12,6,"16:00",8,4,76,20,12,24.1,103.67,"Clear",16
"2017-12-06 17:00:00",2017,12,6,"17:00",7.3,4.5,82,20,8,24.1,103.66,"",17
"2017-12-06 18:00:00",2017,12,6,"18:00",7,4.6,85,50,9,24.1,103.67,"",18
"2017-12-06 19:00:00",2017,12,6,"19:00",6.4,4.4,87,30,8,24.1,103.65,"Clear",19
"2017-12-06 20:00:00",2017,12,6,"20:00",6.1,4.3,88,30,10,24.1,103.62,"",20
"2017-12-06 21:00:00",2017,12,6,"21:00",5.7,3.5,86,30,7,24.1,103.6,"",21
"2017-12-06 22:00:00",2017,12,6,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-06 23:00:00",2017,12,6,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-07 00:00:00",2017,12,7,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-07 01:00:00",2017,12,7,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-07 02:00:00",2017,12,7,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-07 03:00:00",2017,12,7,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-07 04:00:00",2017,12,7,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-07 05:00:00",2017,12,7,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-07 06:00:00",2017,12,7,"06:00",4.3,1.7,83,50,9,24.1,103.44,"",6
"2017-12-07 07:00:00",2017,12,7,"07:00",3.9,1.5,85,70,7,24.1,103.45,"Mainly Clear",7
"2017-12-07 08:00:00",2017,12,7,"08:00",3.8,1.8,87,20,8,16.1,103.44,"",8
"2017-12-07 09:00:00",2017,12,7,"09:00",5,2.1,82,30,7,16.1,103.45,"",9
"2017-12-07 10:00:00",2017,12,7,"10:00",5.8,2.7,80,10,11,24.1,103.44,"Mainly Clear",10
"2017-12-07 11:00:00",2017,12,7,"11:00",6.6,2.4,75,10,13,24.1,103.4,"",11
"2017-12-07 12:00:00",2017,12,7,"12:00",7,2.8,75,20,12,24.1,103.37,"",12
"2017-12-07 13:00:00",2017,12,7,"13:00",7.7,2.9,72,20,8,24.1,103.32,"Clear",13
"2017-12-07 14:00:00",2017,12,7,"14:00",8.1,2.4,67,30,17,24.1,103.27,"",14
"2017-12-07 15:00:00",2017,12,7,"15:00",8.3,2.2,66,10,9,24.1,103.3,"",15
"2017-12-07 16:00:00",2017,12,7,"16:00",7.9,2.1,67,20,8,24.1,103.31,"Clear",16
"2017-12-07 17:00:00",2017,12,7,"17:00",7.3,2.2,70,30,7,24.1,103.32,"",17
"2017-12-07 18:00:00",2017,12,7,"18:00",6.3,3.7,84,40,9,24.1,103.33,"",18
"2017-12-07 19:00:00",2017,12,7,"19:00",5.5,4.1,90,40,6,24.1,103.34,"Clear",19
"2017-12-07 20:00:00",2017,12,7,"20:00",5.1,4.1,93,30,6,16.1,103.35,"",20
"2017-12-07 21:00:00",2017,12,7,"21:00",4,3.5,97,10,8,12.9,103.38,"",21
"2017-12-07 22:00:00",2017,12,7,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-07 23:00:00",2017,12,7,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-08 00:00:00",2017,12,8,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-08 01:00:00",2017,12,8,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-08 02:00:00",2017,12,8,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-08 03:00:00",2017,12,8,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-08 04:00:00",2017,12,8,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-08 05:00:00",2017,12,8,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-08 06:00:00",2017,12,8,"06:00",2.6,1.1,89,40,4,24.1,103.41,"",6
"2017-12-08 07:00:00",2017,12,8,"07:00",3,1.6,91,40,9,24.1,103.38,"Mainly Clear",7
"2017-12-08 08:00:00",2017,12,8,"08:00",3,1.5,90,20,8,16.1,103.38,"",8
"2017-12-08 09:00:00",2017,12,8,"09:00",3.4,2,91,20,7,16.1,103.37,"",9
"2017-12-08 10:00:00",2017,12,8,"10:00",4.6,2.8,88,40,8,16.1,103.37,"Mostly Cloudy",10
"2017-12-08 11:00:00",2017,12,8,"11:00",5.8,2.4,79,10,8,16.1,103.34,"",11
"2017-12-08 12:00:00",2017,12,8,"12:00",5.9,3.1,82,360,15,24.1,103.31,"",12
"2017-12-08 13:00:00",2017,12,8,"13:00",6.3,3.2,80,350,12,24.1,103.24,"Mostly Cloudy",13
"2017-12-08 14:00:00",2017,12,8,"14:00",6.7,2.9,77,10,9,24.1,103.2,"",14
"2017-12-08 15:00:00",2017,12,8,"15:00",6.9,2.1,72,40,13,24.1,103.18,"",15
"2017-12-08 16:00:00",2017,12,8,"16:00",6.1,3,81,50,10,24.1,103.14,"Mostly Cloudy",16
"2017-12-08 17:00:00",2017,12,8,"17:00",5.3,3.2,86,30,8,24.1,103.13,"",17
"2017-12-08 18:00:00",2017,12,8,"18:00",4.7,3.4,91,20,7,24.1,103.14,"",18
"2017-12-08 19:00:00",2017,12,8,"19:00",4.3,3.3,93,30,12,4.8,103.13,"Fog",19
"2017-12-08 20:00:00",2017,12,8,"20:00",4.3,3.5,95,360,11,2.4,103.16,"Fog",20
"2017-12-08 21:00:00",2017,12,8,"21:00",3.6,3,96,40,14,2.4,103.15,"Fog",21
"2017-12-08 22:00:00",2017,12,8,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-08 23:00:00",2017,12,8,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-09 00:00:00",2017,12,9,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-09 01:00:00",2017,12,9,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-09 02:00:00",2017,12,9,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-09 03:00:00",2017,12,9,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-09 04:00:00",2017,12,9,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-09 05:00:00",2017,12,9,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-09 06:00:00",2017,12,9,"06:00",1.9,1.6,98,10,5,0.2,103.06,"Fog",6
"2017-12-09 07:00:00",2017,12,9,"07:00",2.3,2.1,98,20,8,0.2,103.04,"Fog",7
"2017-12-09 08:00:00",2017,12,9,"08:00",2.4,2.2,98,30,7,0.2,103.04,"Fog",8
"2017-12-09 09:00:00",2017,12,9,"09:00",2.5,2.2,98,10,4,4.8,103.07,"Fog",9
"2017-12-09 10:00:00",2017,12,9,"10:00",3.8,3.2,96,50,7,16.1,103.08,"Mainly Clear",10
"2017-12-09 11:00:00",2017,12,9,"11:00",5.2,2.4,82,30,5,16.1,103.1,"",11
"2017-12-09 12:00:00",2017,12,9,"12:00",6,2.8,80,40,8,16.1,103.04,"",12
"2017-12-09 13:00:00",2017,12,9,"13:00",6.8,3.1,77,30,11,24.1,103,"Mainly Clear",13
"2017-12-09 14:00:00",2017,12,9,"14:00",7.4,2.4,70,60,7,24.1,102.95,"",14
"2017-12-09 15:00:00",2017,12,9,"15:00",7.4,1.7,67,40,11,24.1,102.93,"",15
"2017-12-09 16:00:00",2017,12,9,"16:00",7.1,3.1,76,50,6,24.1,102.93,"Cloudy",16
"2017-12-09 17:00:00",2017,12,9,"17:00",6.5,3.5,81,40,7,24.1,102.93,"",17
"2017-12-09 18:00:00",2017,12,9,"18:00",5.6,3.7,87,360,6,24.1,102.98,"",18
"2017-12-09 19:00:00",2017,12,9,"19:00",5.1,3.6,90,360,4,24.1,102.96,"Cloudy",19
"2017-12-09 20:00:00",2017,12,9,"20:00",4.8,3.3,90,10,5,24.1,102.99,"",20
"2017-12-09 21:00:00",2017,12,9,"21:00",3.9,2.7,92,10,4,24.1,102.97,"",21
"2017-12-09 22:00:00",2017,12,9,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-09 23:00:00",2017,12,9,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-10 00:00:00",2017,12,10,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-10 01:00:00",2017,12,10,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-10 02:00:00",2017,12,10,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-10 03:00:00",2017,12,10,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-10 04:00:00",2017,12,10,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-10 05:00:00",2017,12,10,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-10 06:00:00",2017,12,10,"06:00",5.2,2.6,83,20,8,24.1,103.14,"",6
"2017-12-10 07:00:00",2017,12,10,"07:00",5.3,3.5,88,30,6,24.1,103.13,"Mostly Cloudy",7
"2017-12-10 08:00:00",2017,12,10,"08:00",5.6,3.4,85,10,10,24.1,103.1,"",8
"2017-12-10 09:00:00",2017,12,10,"09:00",6.3,3.2,81,30,10,24.1,103.09,"",9
"2017-12-10 10:00:00",2017,12,10,"10:00",7.4,2.8,73,360,8,24.1,103.1,"Mostly Cloudy",10
"2017-12-10 11:00:00",2017,12,10,"11:00",7.8,2.2,68,20,13,24.1,103.1,"",11
"2017-12-10 12:00:00",2017,12,10,"12:00",8,3.4,73,20,9,24.1,103.05,"",12
"2017-12-10 13:00:00",2017,12,10,"13:00",8.3,3,69,20,12,24.1,102.97,"Mainly Clear",13
"2017-12-10 14:00:00",2017,12,10,"14:00",8.8,3,67,360,13,24.1,102.88,"",14
"2017-12-10 15:00:00",2017,12,10,"15:00",8.9,2.4,64,40,10,24.1,102.85,"",15
"2017-12-10 16:00:00",2017,12,10,"16:00",8.1,3.3,72,40,9,24.1,102.86,"Mainly Clear",16
"2017-12-10 17:00:00",2017,12,10,"17:00",7.3,4.8,84,40,7,24.1,102.83,"",17
"2017-12-10 18:00:00",2017,12,10,"18:00",6.5,4.6,88,10,4,24.1,102.78,"",18
"2017-12-10 19:00:00",2017,12,10,"19:00",6,4.7,91,30,5,24.1,102.74,"Mainly Clear",19
"2017-12-10 20:00:00",2017,12,10,"20:00",5.8,4.6,92,10,7,24.1,102.73,"",20
"2017-12-10 21:00:00",2017,12,10,"21:00",5.9,4.1,88,40,7,24.1,102.73,"",21
"2017-12-10 22:00:00",2017,12,10,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-10 23:00:00",2017,12,10,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-11 00:00:00",2017,12,11,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-11 01:00:00",2017,12,11,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-11 02:00:00",2017,12,11,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-11 03:00:00",2017,12,11,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-11 04:00:00",2017,12,11,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-11 05:00:00",2017,12,11,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-11 06:00:00",2017,12,11,"06:00",4.1,2.1,86,360,3,24.1,102.7,"",6
"2017-12-11 07:00:00",2017,12,11,"07:00",3.4,1.6,88,20,10,24.1,102.68,"Mainly Clear",7
"2017-12-11 08:00:00",2017,12,11,"08:00",3.7,2.2,90,30,7,16.1,102.7,"",8
"2017-12-11 09:00:00",2017,12,11,"09:00",4,2.1,88,10,6,24.1,102.7,"",9
"2017-12-11 10:00:00",2017,12,11,"10:00",5.6,3,83,360,4,24.1,102.74,"Clear",10
"2017-12-11 11:00:00",2017,12,11,"11:00",7,1.8,69,70,9,24.1,102.73,"",11
"2017-12-11 12:00:00",2017,12,11,"12:00",7.4,0.9,64,80,13,24.1,102.73,"",12
"2017-12-11 13:00:00",2017,12,11,"13:00",7.4,1,64,60,9,24.1,102.7,"Mainly Clear",13
"2017-12-11 14:00:00",2017,12,11,"14:00",6.9,1.9,70,340,5,24.1,102.81,"",14
"2017-12-11 15:00:00",2017,12,11,"15:00",6.3,2.3,75,90,14,24.1,102.77,"",15
"2017-12-11 16:00:00",2017,12,11,"16:00",6,3,81,60,5,24.1,102.81,"Mostly Cloudy",16
"2017-12-11 17:00:00",2017,12,11,"17:00",5.3,2.8,84,330,7,24.1,102.84,"",17
"2017-12-11 18:00:00",2017,12,11,"18:00",4.2,1.7,83,350,9,24.1,102.82,"",18
"2017-12-11 19:00:00",2017,12,11,"19:00",4.3,1.9,84,40,4,24.1,102.84,"Mainly Clear",19
"2017-12-11 20:00:00",2017,12,11,"20:00",3.4,1.4,87,10,3,24.1,102.88,"",20
"2017-12-11 21:00:00",2017,12,11,"21:00",2.6,0.5,86,340,6,24.1,102.92,"",21
"2017-12-11 22:00:00",2017,12,11,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-11 23:00:00",2017,12,11,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-12 00:00:00",2017,12,12,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-12 01:00:00",2017,12,12,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-12 02:00:00",2017,12,12,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-12 03:00:00",2017,12,12,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-12 04:00:00",2017,12,12,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-12 05:00:00",2017,12,12,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-12 06:00:00",2017,12,12,"06:00",5.8,3.4,85,310,5,24.1,103.1,"",6
"2017-12-12 07:00:00",2017,12,12,"07:00",5.7,3.4,85,360,9,24.1,103.16,"Cloudy",7
"2017-12-12 08:00:00",2017,12,12,"08:00",6.2,4.3,87,10,8,24.1,103.18,"",8
"2017-12-12 09:00:00",2017,12,12,"09:00",6.6,4.8,88,360,5,24.1,103.25,"",9
"2017-12-12 10:00:00",2017,12,12,"10:00",7.1,4.6,84,360,9,24.1,103.27,"Mostly Cloudy",10
"2017-12-12 11:00:00",2017,12,12,"11:00",7.7,4.3,79,360,6,24.1,103.28,"",11
"2017-12-12 12:00:00",2017,12,12,"12:00",7.8,4.2,78,50,9,24.1,103.2,"",12
"2017-12-12 13:00:00",2017,12,12,"13:00",8.7,4.1,73,10,6,24.1,103.12,"Mostly Cloudy",13
"2017-12-12 14:00:00",2017,12,12,"14:00",9.4,3.8,68,30,8,24.1,103.04,"",14
"2017-12-12 15:00:00",2017,12,12,"15:00",8.7,3.3,69,30,16,24.1,103.04,"",15
"2017-12-12 16:00:00",2017,12,12,"16:00",8.2,3.4,72,30,9,24.1,103.06,"Mostly Cloudy",16
"2017-12-12 17:00:00",2017,12,12,"17:00",7.7,4.4,80,50,5,24.1,103.06,"",17
"2017-12-12 18:00:00",2017,12,12,"18:00",7.5,4.6,82,350,3,24.1,103.05,"",18
"2017-12-12 19:00:00",2017,12,12,"19:00",6.8,4.7,86,360,3,24.1,103.04,"Mostly Cloudy",19
"2017-12-12 20:00:00",2017,12,12,"20:00",6.2,3.9,85,350,4,24.1,102.98,"",20
"2017-12-12 21:00:00",2017,12,12,"21:00",6.1,3.5,83,10,8,24.1,103.02,"",21
"2017-12-12 22:00:00",2017,12,12,"22:00",NA,NA,NA,NA,NA,NA,NA,"",22
"2017-12-12 23:00:00",2017,12,12,"23:00",NA,NA,NA,NA,NA,NA,NA,"",23
"2017-12-13 00:00:00",2017,12,13,"00:00",NA,NA,NA,NA,NA,NA,NA,"",0
"2017-12-13 01:00:00",2017,12,13,"01:00",NA,NA,NA,NA,NA,NA,NA,"",1
"2017-12-13 02:00:00",2017,12,13,"02:00",NA,NA,NA,NA,NA,NA,NA,"",2
"2017-12-13 03:00:00",2017,12,13,"03:00",NA,NA,NA,NA,NA,NA,NA,"",3
"2017-12-13 04:00:00",2017,12,13,"04:00",NA,NA,NA,NA,NA,NA,NA,"",4
"2017-12-13 05:00:00",2017,12,13,"05:00",NA,NA,NA,NA,NA,NA,NA,"",5
"2017-12-13 06:00:00",2017,12,13,"06:00",2.8,1.7,92,20,4,24.1,103.08,"",6
"2017-12-13 07:00:00",2017,12,13,"07:00",3.2,2.4,94,360,2,24.1,103.11,"Mainly Clear",7
"2017-12-13 08:00:00",2017,12,13,"08:00",2.7,1.8,94,30,5,24.1,103.1,"",8
"2017-12-13 09:00:00",2017,12,13,"09:00",3.9,2.7,92,350,3,24.1,103.21,"",9
"2017-12-13 10:00:00",2017,12,13,"10:00",6.5,3.6,82,30,6,24.1,103.14,"Mostly Cloudy",10
"2017-12-13 11:00:00",2017,12,13,"11:00",7.4,3.8,78,330,8,24.1,103.17,"",11
"2017-12-13 12:00:00",2017,12,13,"12:00",9.5,4.1,69,30,6,24.1,103.07,"",12
"2017-12-13 13:00:00",2017,12,13,"13:00",10.2,4.1,66,50,5,24.1,103,"Mostly Cloudy",13
"2017-12-13 14:00:00",2017,12,13,"14:00",9.7,4.3,69,30,9,24.1,102.99,"",14
"2017-12-13 15:00:00",2017,12,13,"15:00",9.6,4.6,71,360,11,24.1,103.02,"",15
